Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Interactive Computer Graphics,4.1,Intermediate level,Approx. 27 hours to complete,Flexible schedule,280 reviews,Key algorithms / techniques used in the past researchHow featured software / systems are implementedKey algorithms / techniques introduced in this course to your own problem solving,"['3d computer graphics', 'Algorithms', 'Robotics', 'Computer Graphics (CG)']","['Graphical User Interfaces', '2D Drawings and Animations', '3D Geometric Modeling', 'Deformation and Animation', 'Fabrication', 'Computer-aided Design', 'Real-world Interaction']",['Takeo Igarashi'],['The University of Tokyo'],Computer Science,https://www.coursera.org/learn/interactive-computer-graphics
Google UX Design Professional Certificate,4.8,Beginner level,6 months at 10 hours a week,Flexible schedule,"71,555 reviews","Follow the design process: empathize with users, define pain points, ideate solutions, create wireframes and prototypes, test and iterate on designsUnderstand the basics of UX research, like planning research studies, conducting interviews and usability studies, and synthesizing research resultsApply foundational UX concepts, like user-centered design, accessibility, and equity-focused designCreate a professional UX portfolio that includes 3 end-to-end projects: a mobile app, a responsive website, and a cross-platform experience","['User Experience (UX)', 'Prototype', 'Wireframe', 'User Experience Design (UXD)', 'UX Research', 'mockup', 'Figma', 'Usability Testing', 'UX design jobs']","['Foundations of User Experience (UX) Design', 'Start the UX Design Process: Empathize, Define, and Ideate', 'Build Wireframes and Low-Fidelity Prototypes', 'Conduct UX Research and Test Early Concepts', 'Create High-Fidelity Designs and Prototypes in Figma', 'Build Dynamic User Interfaces (UI) for Websites', 'Design a User Experience for Social Good & Prepare for Jobs']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/professional-certificates/google-ux-design
Get Started with Figma,4.2,Beginner level,1.5 hours,,746 reviews,"Create a Figma account and learn about some of the main features of Figma.Add pages to the frame in Figma.Develop a plan for how to collaborate with your team, share the design and learn about the levels of access to grant in Figma.","['Application Design', 'Web Design', 'User Interface Design (UI Design)', 'Design Pattern', 'Design Thinking']",['Learn step-by-step'],['Heidi Barker'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/get-started-figma
Introduction to Mathematical Thinking,4.8,Intermediate level,Approx. 38 hours to complete,Flexible schedule,"2,632 reviews",,"['Number Theory', 'Real Analysis', 'Mathematical Logic', 'Language']","['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5', 'Week 6', 'Week 7', 'Week 8', 'Weeks 9 & 10: Test Flight']",['Dr. Keith Devlin'],['Stanford University'],Computer Science,https://www.coursera.org/learn/mathematical-thinking
Software Testing and Automation Specialization,4.2,Intermediate level,2 months at 10 hours a week,Flexible schedule,533 reviews,"Distinguish between verification and validation describing the key differences between them.Write automated functional tests for both front-end and back-end codeMeasure the fault-finding effectiveness of a functional test suite using mutation testing.Defend program correctness through the use of formal methods, specifically proof obligations and model checking.","['Unit Testing', 'Testing Automation', 'Static Analysis', 'White-box Testing Techniques', 'Black-box Testing Techniques']","['Introduction to Software Testing', 'Black-box and White-box Testing', 'Introduction to Automated Analysis', 'Web and Mobile Testing with Selenium']","['Kevin Wendt', 'Mike', 'Sanjai Rayadurgam']",['University of Minnesota'],Computer Science,https://www.coursera.org/specializations/software-testing-automation
Microsoft 365 Fundamentals Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"2,122 reviews",You will learn how to work more collaboratively and more effectively using a suite of productivity-enhancing applications.,"['Create and edit a workbook with multiple sheets', 'Create and manage presentations', 'Describe the apps and services available in a Microsoft 365 subscription', 'Represent data visually', 'Create and maintain professional looking documents']","['Work Smarter with Microsoft Word', 'Work Smarter with Microsoft Excel', 'Work Smarter with Microsoft PowerPoint']",[' Microsoft'],['Microsoft'],Computer Science,https://www.coursera.org/specializations/microsoft-365-fundamentals
Meta Database Engineer Professional Certificate,4.6,Beginner level,6 months at 6 hours a week,Flexible schedule,"1,542 reviews","Demonstrate proficiency of SQL syntax and explain how it’s used to interact with a database.Create databases from scratch and learn how to add, manage and optimize your database.Write database driven applications in Python to connect clients to MySQL databases.Develop a working knowledge of advanced data modeling concepts.","['database management', 'Tabular records', 'database administration', 'SQL and Python syntax', 'MySQL']","['Introduction to Databases', 'Version Control', 'Database Structures and Management with MySQL', 'Advanced MySQL Topics', 'Programming in Python', 'Database Clients', 'Advanced Data Modeling', 'Database Engineer Capstone', 'Coding Interview Preparation']",['Taught by Meta Staff'],['Meta'],Computer Science,https://www.coursera.org/professional-certificates/meta-database-engineer
Information Technology (IT) Fundamentals for Everyone,4.6,Beginner level,18 hours (approximately),Flexible schedule,60 reviews,"Define operating systems, computer components, programming concepts, databases, and explain the differences between commercial and open software  Summarize the importance of computer networks, including wired and wireless connections; explore network resources and storage types in MS Windows  Describe how to protect against security threats, address public browsing security concerns, and list password management best practices  List the benefits of cloud computing, describe the cloud infrastructure layer, virtual machines, and summarize features of ticketing systems","['Project Management', 'Information Technology', 'Cloud Computing', 'security', 'Operating Systems']","['Introduction to Hardware and Operating Systems', 'Introduction to Software, Programming, and Databases', 'Introduction to Networking and Storage', 'Introduction to Cybersecurity Essentials', 'Introduction to Cloud Computing', 'Final Assessment and (Bonus) IT Support and Operations']",['IBM Skills Network Team'],['IBM'],Computer Science,https://www.coursera.org/learn/information-technology-it-fundamentals-for-everyone
Mathematics for Machine Learning Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,"12,571 reviews",,"['Eigenvalues And Eigenvectors', 'Principal Component Analysis (PCA)', 'Multivariable Calculus', 'Linear Algebra']","['Mathematics for Machine Learning: Linear Algebra', 'Mathematics for Machine Learning: Multivariate Calculus', 'Mathematics for Machine Learning: PCA']","['Samuel J. Cooper', 'Marc Peter Deisenroth', 'A.\xa0Freddie Page', 'David Dye']",['Imperial College London'],Computer Science,https://www.coursera.org/specializations/mathematics-machine-learning
Programming Fundamentals,4.7,Beginner level,18 hours (approximately),Flexible schedule,"6,717 reviews",,"['Algorithms', 'Programming Language Concepts', 'Problem Solving', 'C Programming']","['Introduction', 'Reading Code', 'Types', 'Project']","['Anne Bracy', 'Genevieve M. Lipp', 'Andrew D. Hilton']",['Duke University'],Computer Science,https://www.coursera.org/learn/programming-fundamentals
Foundations of Cybersecurity,4.9,Beginner level,21 hours (approximately),Flexible schedule,"15,689 reviews",Recognize core skills and knowledge needed to become a cybersecurity analystIdentify how security attacks impact business operationsExplain security ethicsIdentify common tools used by cybersecurity analysts,"['Cybersecurity', 'Information Security (INFOSEC)', 'Ethics in cybersecurity', 'NIST Cybersecurity Framework (CSF)', 'Historical Attacks']","['Welcome to the exciting world of cybersecurity', 'The evolution of cybersecurity', 'Protect against threats, risks, and vulnerabilities', 'Cybersecurity tools and programming languages']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/learn/foundations-of-cybersecurity
IBM Data Analyst Professional Certificate,4.7,Beginner level,4 months at 10 hours a week,Flexible schedule,"16,706 reviews","Master the most up-to-date practical skills and tools that data analysts use in their daily rolesLearn how to visualize data and present findings using various charts in Excel spreadsheets and BI tools like IBM Cognos Analytics & TableauDevelop working knowledge of Python language for analyzing data using Python libraries like Pandas and Numpy, and invoke APIs and Web Services Gain technical experience through hands on labs and projects and build a portfolio to showcase your work","['Data Science', 'Spreadsheet', 'Data Analysis', 'Python Programming', 'Microsoft Excel', 'IBM Cognos Analytics', 'Dashboard', 'SQL', 'Numpy', 'Pandas', 'Data Visualization', 'Pivot Table']","['Introduction to Data Analytics', 'Excel Basics for Data Analysis', 'Data Visualization and Dashboards with Excel and Cognos', 'Python for Data Science, AI & Development', 'Python Project for Data Science', 'Databases and SQL for Data Science with Python', 'Data Analysis with Python', 'Data Visualization with Python', 'IBM Data Analyst Capstone Project']","['Dr. Pooja', 'Sandip Saha Joy', 'Kevin McFaul', 'Steve Ryan', 'Hima Vasudevan', 'Joseph Santarcangelo', 'Rav Ahuja', 'Saishruthi Swaminathan', 'Azim Hirjani']",['IBM'],Computer Science,https://www.coursera.org/professional-certificates/ibm-data-analyst
Introduction to Python,4.5,Beginner level,,,"2,044 reviews",Uses of PythonPython variables and inputPython Decisions and Looping,"['Computer Programming', 'Python Programming', 'Visual Studio Code', 'games', 'Software']",['Learn step-by-step'],['David Dalsveen'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/introduction-to-python
Introduction to Calculus,4.8,Intermediate level,Approx. 58 hours to complete,Flexible schedule,"3,492 reviews",,"['logic', 'Mathematics', 'Calculus']","['Precalculus (Setting the scene)', 'Functions (Useful and important repertoire)', 'Introducing the differential calculus', 'Properties and applications of the derivative', 'Introducing the integral calculus']",['David Easdown'],['The University of Sydney'],Computer Science,https://www.coursera.org/learn/introduction-to-calculus
Foundations of Data Structures and Algorithms Specialization,4.7,Advanced level,6 months at 10 hours a week,Flexible schedule,282 reviews,"Organize, store and process data efficiently using sophisticated data structures and algorithmsDesign algorithms and analyze their complexity in terms of running time and space usageCreate applications that are supported by highly efficient algorithms and data structures for the task at hand","['Travelling Salesman Problem (TSP)', 'Integer Programming', 'Approximation Algorithm', 'Linear Programming (LP)', 'Algorithm Design', 'Python Programming', 'Data Structure Design', 'Hashtables', 'Analysis of Algorithms', 'Graphs Algorithms', 'Intractability']","['Algorithms for Searching, Sorting, and Indexing', 'Trees and Graphs: Basics', 'Dynamic Programming, Greedy Algorithms', 'Approximation Algorithms and Linear Programming ', 'Advanced Data Structures, RSA and Quantum Algorithms']",['Sriram Sankaranarayanan'],['University of Colorado Boulder'],Computer Science,https://www.coursera.org/specializations/boulder-data-structures-algorithms
