Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Write A Feature Length Screenplay For Film Or Television,4.6,Beginner level,Approx. 93 hours to complete,Flexible schedule,196 reviews,"You will learn how to write and complete a full-length, feature film screenplay. You will have a finished script in hand at the end of the course.","['Creative Writing', 'Filmmaking', 'Script Writing', 'Film and Televison Writing', 'Screenwriting']","['Week One - Creating The Idea', 'Week Two: Logline and Dramatic Question', 'Week Three Create your character profile(s)', 'Week Four: The Three Act Story Arc', 'Week Five: Screenplay Formatting and Software', 'Week Six: Begin your screenplay', 'Week Seven: The middle section of Act One', 'Week Eight: Write the final section of Act One', 'Week Nine: Table read Act One', 'Week Ten: Begin Act Two', 'Week Eleven: Write pages 41-50', 'Week Twelve: Write pages 51-60', 'Week Thirteen: Write pages 61-70', 'Week Fourteen: Write pages 71-80', 'Week Fifteen: Table read Acts One and Two', 'Week Sixteen: Write pages 81-90', 'Week Seventeen: Write pages 91-100', 'Week Eighteen: Finish Act Three', 'Week Nineteen: Table read your entire script', 'Week Twenty: Finishing things up.']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television
Creative Writing: The Craft of Plot,4.7,,5 hours (approximately),Flexible schedule,"4,706 reviews",,"['Short Story Writing', 'Fiction Writing', 'Creativity', 'Copy Editing']","['Plotting a Course', 'The Power of Structure', 'A Scene in Motion', 'Cut It Out']",[],Wesleyan University,Arts and Humanities,https://www.coursera.org/learn/craft-of-plot
Making Architecture,4.8,Beginner level,Approx. 13 hours to complete,Flexible schedule,"1,301 reviews",,[],"['Welcome to the Mind of an Architect', 'Design Analysis', 'Creating Spaces', 'Design Process']","['Nenad Katic', 'Manuel Perez Romero', 'David Jeffrey Goodman', 'Nenad Katic']",IE School of Architecture & Design,Arts and Humanities,https://www.coursera.org/learn/making-architecture
Graphic Design Elements for Non-Designers Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,030 reviews","Appreciate the study of design layout and conceptual elements concerning design projects.Analyze basic design concepts to apply in the professional setting, including typography, color theory, image selection, and layout best practices.Design foundational creative projects, including business card, brochures, ads, websites and manuals.Discover techniques for working and communicating with graphic designers and other creative professionals.","['Print Design', 'textual elements and manipulation', 'online design', 'Color Theory', 'Graphic Design']","['Basic Elements of Design: Design Principles and Software Overview', 'Graphic Elements of Design: Color Theory and Image Formats', 'Textual Elements of Design: Fonts, Typography, and Spacing', 'Print and Digital Elements of Design: Branding and User Experience']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/specializations/graphic-design-elements-non-designers
Write Your First Novel,4.3,Beginner level,Approx. 127 hours to complete,Flexible schedule,297 reviews,"You will learn how to write and complete a full-length novel of 50,000 words. You will have a finished manuscript in hand at the end of the course.","['Creative Writing', 'Story Telling', 'Novel Writing']","['Week One: Creating the idea for your novel', 'Week Two: Create your character profiles and outline Chapter One', 'Week Three: Write Chapter One', 'Week Four: Write Chapter Two', 'Week Five: Write Chapter Three', 'Week Six: Write Chapter Four', 'Week Seven: Write Chapter Five', 'Week Eight: Write Chapter Six', 'Week Nine: Write Chapter Seven', 'Week Ten: Table Read Chapters One to Seven', 'Week Eleven: Write Chapter Eight', 'Week Twelve: Write Chapter Nine', 'Week Thirteen: Write Chapter Ten', 'Week Fourteen: Write Chapter Eleven', 'Week Fifteen: Write Chapter Twelve', 'Week Sixteen: Write Chapter Thirteen', 'Week Seventeen: Write Chapter Fourteen', 'Week Eighteen: Table Read Chapters Eight to Fourteen', 'Week Nineteen: Write Chapter Fifteen', 'Week Twenty: Write Chapter Sixteen', 'Week Twenty-One: Write Chapter Seventeen', 'Week Twenty-Two: Write Chapter Eighteen', 'Week Twenty-Three: Write Chapter Nineteen', 'Week Twenty-Four: Write Chapter Twenty', 'Week Twenty-Five: Table Read Chapters Fifteen to Twenty', 'Week Twenty-Six: Submit Your Finished Novel']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/write-your-first-novel
Introduction to Typography,4.8,Beginner level,8 hours (approximately),Flexible schedule,"5,533 reviews",Review the terminology and measuring system used to describe typeExplore how typefaces tell stories and understand the historic evolutionConduct a peer-reviewed typesetting exerciseDesign of a full-scale typographic poster,"['Adobe Illustrator', 'Adobe Indesign', 'History', 'Creativity', 'Graphics']","['Week 1: Talking Type', 'Week 2: Typefaces and their Stories', 'Week 3: Putting Type to Work', 'Week 4: Making Meaningful Type']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/typography
How to Play Guitar Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,454 reviews,,"['Guitar', 'Music', 'Guitar scales', 'Guitar chords', 'guitar performance']","['Guitar for Beginners', 'Guitar Scales and Chord Progressions', 'Guitar Chord Voicings: Playing Up The Neck', 'Guitar Performance Techniques']","['Thaddeus Hogarth', 'Amanda Monaco', 'Tim Miller', 'Rick Peckham']",Berklee,Arts and Humanities,https://www.coursera.org/specializations/play-guitar
Developing Your Musicianship Specialization,4.9,Beginner level,1 months at 10 hours a week,Flexible schedule,"1,231 reviews","Aurally identify musical intervals, chords, and chord progressionsWrite and practice major and minor scales in a variety of keysCompose a 12-bar blues with a melodyDefine and discuss harmonic function and modal interchange","['Music', 'Chord', 'Jazz', 'Scales', 'Music theory']","['Developing Your Musicianship', 'Musicianship: Chord Charts, Diatonic Chords, and Minor Keys', 'Musicianship: Tensions, Harmonic Function, and Modal Interchange', 'Developing Your Musicianship: Final Project']",[],Berklee,Arts and Humanities,https://www.coursera.org/specializations/musicianship-specialization
Become a Journalist: Report the News! Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,316 reviews",,"['Professional', 'Multimedia', 'Writing', 'News Writing', 'Journalism']","['What is news? ', 'Gathering and Developing the News', 'Effectively delivering the news to your audience', 'Journalism, the future, and you!', 'Capstone: Create your own professional journalistic portfolio']","['David Poulson', 'Eric Freedman', 'Jeremy Steele', 'Joanne C. Gerstner', 'Lucinda D. Davenport', 'Joe Grimm', 'David Poulson']",Michigan State University,Arts and Humanities,https://www.coursera.org/specializations/become-a-journalist
Modern Art & Ideas,4.8,Beginner level,13 hours (approximately),Flexible schedule,"6,260 reviews",,"['Art History', 'Art', 'History', 'Creativity', 'Art Direction']","['Module 1: Introduction to Modern Art & Ideas', 'Module 2: Places & Spaces', 'Module 3: Art & Identity', 'Module 4: Transforming Everyday Objects', 'Module 5: Art & Society', 'Module 5: Art & Society: Lesson Choices']",[],The Museum of Modern Art,Arts and Humanities,https://www.coursera.org/learn/modern-art-ideas
English Composition I,4.6,Beginner level,Approx. 25 hours to complete,Flexible schedule,"1,087 reviews",,"['Essay Writing', 'English Language', 'Academic Writing', 'Editing']","['The Writing Process', 'Critical Reading', 'Project 1:  Visual Analysis', ' Revision Strategies and Visual Analysis Revision', 'Project 2: Case Study', 'Writing Cohesively and Case Study Revision', 'Project 3: Op-Ed', 'Crafting Powerful Prose and Op-Ed Revision', 'Transferring Writing Practices, Skills, and Knowledge to New Contexts', ' Writing in the Humanities, Social Science, and Natural Sciences']",[],Duke University,Arts and Humanities,https://www.coursera.org/learn/english-composition
"The Modern World, Part One: Global History from 1760 to 1910",4.8,Beginner level,Approx. 15 hours to complete,Flexible schedule,"2,851 reviews",,[],"['From the Traditional to the Modern - Commercial and Military Revolutions (1760-1800)', 'Democratic Revolutions of the Atlantic World (1760-1800)', 'Revolutionary Wars (1800-1830)', 'The World Transformed (1830-1870)', 'The Rise of National Industrial States (1830-1871)', 'The Rise of National Industrial Empires (1871-1900)', 'The Great Acceleration (1890-1910)']",[],University of Virginia,Arts and Humanities,https://www.coursera.org/learn/modern-world
The Cycle: Management of Successful Arts and Cultural Organizations,4.8,Beginner level,Approx. 12 hours to complete,Flexible schedule,647 reviews,,"['Fundraising', 'Management', 'Marketing', 'Planning']","['Introduction to the Cycle', 'Long-Term Artistic Planning', 'Institutional Marketing', 'Programmatic Marketing', 'Family and Boards', 'Fundraising and Course Summary']","['Michael M. Kaiser', 'Brett Egan']","University of Maryland, College Park",Arts and Humanities,https://www.coursera.org/learn/the-cycle
Art for Games  Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,206 reviews,,"['Design', 'Animation', '3d modeling', 'Video Game Development', 'concept art']","['Pixel Art for Video Games', 'Low Poly Art For Video Games', 'Current Gen 3D Game Prop Production', 'Concept Art for Video Games']","['Andrew Dennis', 'Ricardo Guimaraes']",Michigan State University,Arts and Humanities,https://www.coursera.org/specializations/art-for-games
The Art of Music Production,4.8,Intermediate level,13 hours (approximately),Flexible schedule,"1,973 reviews","Discuss why one musical recording is more compelling than another and identify the unique elements of the recording that contribute to itBegin to assess and establish your identity, vision, and intention as an artist and producerWrite and develop a compelling piece of music by utilizing various toolsEstablish the sonic signature of your production by utilizing specific production techniques","['Music', 'Songwriting', 'Music production', 'Audio Production', 'Music recording']","['Welcome to The Art of Music Production', 'Listening Like A Producer', 'Identity, Vision, and Intention', 'Strengthening Musical Productions: Tools & Strategies', 'Defining the Sonic Signature of your Song']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/producing-music
Introduction to Game Design,4.7,Beginner level,6 hours (approximately),Flexible schedule,"2,738 reviews",,"['Video Game Development', 'Gameplay', 'Video Game Design', 'Game Design']","['Week 1: The Simplest Games', 'Week 2: Rules and Discovery', 'Week 3: Tell a Story', 'Week 4: The Friend and the Enemy']",[],California Institute of the Arts,Arts and Humanities,https://www.coursera.org/learn/game-design
Getting Started With Music Theory,4.5,Beginner level,Approx. 13 hours to complete,Flexible schedule,727 reviews,,[],"['Basic Materials: Overview, Tonality, Notation', 'Scales, Keys, and Intervals', 'Rhythm and Meter', 'Chords, Triads, and Harmony']",[],Michigan State University,Arts and Humanities,https://www.coursera.org/learn/music-theory
Feminism and Social Justice,4.8,Beginner level,Approx. 8 hours to complete,Flexible schedule,"5,963 reviews",Explain the working definition of feminism.Compose a personal definition of feminism.Discuss the role of protest in feminism and social justice.,[],"['What is feminism?', 'Salt of the Earth', 'Free Angela!', 'The #metoo Movement', 'Additional Materials (Optional)']",[],"University of California, Santa Cruz",Arts and Humanities,https://www.coursera.org/learn/feminism-social-justice
Songwriting: Writing the Lyrics,4.8,Beginner level,15 hours (approximately),Flexible schedule,845 reviews,"Define and identify the point of view, form, and the ""who, what, where, when, and how"" in a songIdentify whether a lyric is stable or unstable through the use of line lengths, number of lines, stressed and unstressed syllables, and melodyUtilize the various rhyming techniques to evoke specific emotions in a song and define the difference between Assonance and Consonance rhymeUse phrasing to clarify your ideas","['Music', 'Songwriting', 'Music recording', 'Poetry']","['Welcome to Songwriting: Writing the Lyrics', 'The Journey of the Song', 'Stopping and Going', 'Sonic GPS—Mapping Your Song with Rhyme', 'Making It Move']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/songwriting-lyrics
