Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
IBM Data Warehouse Engineer Professional Certificate,4.7,Beginner level,3 months at 10 hours a week,Flexible schedule,537 reviews,"Master the most up-to-date practical skills and knowledge data warehouse engineers use in their daily rolesLearn how to deploy, manage, secure, operationalize, monitor and optimize relational database systems like MySQL, PostgreSQL, and BD2Develop working knowledge of various types of SQL and queries to access and manipulate data in databasesDesign and populate data warehouses and analyze the data with Business Intelligence (BI) tools like Cognos Analytics","['Enterprise Data Warehouse (EDW)', 'Data Science', 'Extract Transform Load (ETL)', 'Postgresql', 'Database Architecture', 'Business Intelligence (BI)', 'Relational Database (RDBMS)', 'SQL', 'NoSQL', 'MySQL', 'Database (DBMS)', 'database (DB) design']","['Introduction to Data Engineering', 'Introduction to Relational Databases (RDBMS)', 'SQL: A Practical Introduction for Querying Databases', 'Hands-on Introduction to Linux Commands and Shell Scripting', 'Relational Database Administration (DBA)', 'ETL and Data Pipelines with Shell, Airflow and Kafka', 'Getting Started with Data Warehousing and BI Analytics', 'Data Warehousing Capstone Project']","['Sandip Saha Joy', 'Jeff Grossman', 'Priya Kapoor', 'Yan Luo', 'Rav Ahuja', 'Sam Prokopchuk', 'Ramesh Sannareddy', 'Sabrina Spillner']",['IBM'],Information Technology,https://www.coursera.org/professional-certificates/data-warehouse-engineering
Vulnerability Scanning with Nmap: Network Scanning,4.8,Beginner level,1.5 hours,,10 reviews,"Verify the Nmap installation and the Nmap version installed on a system using the terminalPerform basic Nmap scanning of a network to discover active hosts, open ports, and running servicesIdentify potential vulnerabilities on a network","['Network Monitoring', 'Vulnerability scanning', 'Network Security', 'Nmap scanning', 'Network scanning']",['Learn step-by-step'],['Janice Sanders'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/vulnerability-scanning-with-nmap-network-scanning
Command Line in Linux,4.6,Beginner level,1 hour,,894 reviews,"List files and directories using lsUse the cd command to change directoriesUse touch, copy, mkdir, and rm to create and remove files and directories","['Shell Commands', 'Command Line', 'Linux', 'Terminal', 'Bash']",['Learn step-by-step'],['David Dalsveen'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/command-line-linux
Data Engineering Foundations Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,082 reviews","Working knowledge of Data Engineering Ecosystem and Lifecycle. Viewpoints and tips from Data professionals on starting a career in this domain.Python programming basics including data structures, logic, working with files, invoking APIs, using libraries such as Pandas and Numpy, doing ETL.Relational Database fundamentals including Database Design, Creating Schemas, Tables, Constraints, and working with MySQL, PostgreSQL & IBM Db2.SQL query language, SELECT, INSERT, UPDATE, DELETE statements, database functions, stored procs, working with multiple tables, JOINs, & transactions.","['Extraction, Transformation And Loading (ETL)', 'Python Programming', 'Relational Database Management System (RDBMS)', 'Information Engineering', 'SQL']","['Introduction to Data Engineering', 'Python for Data Science, AI & Development', 'Python Project for Data Engineering', 'Introduction to Relational Databases (RDBMS)', 'Databases and SQL for Data Science with Python']","['Sandip Saha Joy', 'Priya Kapoor', 'Abhishek Gagneja', 'Hima Vasudevan', 'Joseph Santarcangelo', 'Rav Ahuja', 'Ramesh Sannareddy']",['IBM'],Information Technology,https://www.coursera.org/specializations/data-engineering-foundations
Build a free website with WordPress,4.4,Intermediate level,1 hour,,342 reviews,Open a free website on WordPress it and add pages to the website  ,"['Content Creation', 'Creativity', 'Web Page']",['Learn step-by-step'],['Delphine Sangotokun'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/build-free-website-wordpress
Reliable Google Cloud Infrastructure: Design and Process,4.7,Advanced level,8 hours (approximately),Flexible schedule,"7,176 reviews","Define application requirements and express as KPIs, SLOs, and SLIs.Build microservice applications and architect cloud and hybrid networks.Choose appropriate Google Cloud storage and deployment services.Secure cloud applications, data, and infrastructure, and monitor service levels.","['Disaster Recovery', 'Google Cloud Platform', 'Cloud Computing', 'Site Reliability Engineering']","['Introduction', 'Defining Services', 'Microservice Design and Architecture', 'DevOps Automation', 'Choosing Storage Solutions', 'Google Cloud and Hybrid Network Architecture', 'Deploying Applications to Google Cloud', 'Designing Reliable Systems', 'Security', 'Maintenance and Monitoring']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/cloud-infrastructure-design-process
Azure: Create a Virtual Machine and Deploy a Web Server,4.5,Beginner level,2 hours,,157 reviews,Familiarize youself with Azure basicsCreate a Virtual Machine and the surrounding network architectureUse Bastion to connect to the Virtual Machine and deploy a Nextcloud server,"['Virtual Machine', 'Bastion', 'Azure', 'Virtual Networks']",['Learn step-by-step'],['Mario Ferraro'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/azure-create-a-virtual-machine-and-deploy-a-web-server
Getting Started with Power BI Desktop,4.7,Beginner level,2 hours,,"3,596 reviews",Import and Transform Data with Power BI DesktopVisualize Data with Power BI Desktop,"['Business Intelligence', 'Data Analysis', 'Business Analytics', 'Data Visualization', 'power bi']",['Learn step-by-step'],['Amit Yadav'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/power-bi-desktop
Amazon Translate: Translate documents with batch translation,4.1,Beginner level,1 hour,,55 reviews,"Translate a MS Word document using the Amazon Translate batch translation featureCreate a S3 Storage bucket to upload files & download translated filesCreate a batch translation job to translate documents such as Word, Excel & PPTs","['Amazon S3 Storage', 'amazon translate', 'Amazon Web Services (Amazon AWS)', 'Translation', 'amazon batch text translation']",['Learn step-by-step'],['Abhishek Jha'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/amazon-translate-translate-documents-with-batch-translation
Cyber Security – Technology and Governance Specialization,5.0,Beginner level,4 months at 5 hours a week,Flexible schedule,17 reviews,"Some of the issues in computer security, including learning about components of computer systems, the operating system, programs, data and networkingKey security threats and risks faced in computer networks by gaining understanding of digital networks and their operationIntegrate incident management and a rich knowledge of people into a real-world Information Security Management System for an organisationNational and organisational cybersecurity culture, training, and other components which affect cybercriminal activity","['Computer Security Incident Management', 'Cybersecurity', 'Cyberattacks', 'Information Security (INFOSEC)']","['Introduction to Computer Security', 'Introduction to Network Security', 'Security Management and Governance', 'Cybercrime']","['Professor Peter Komisarczuk', 'Andrew Dwyer', 'Konstantinos Mersinas', 'Guido Schmitz']","['University of London', 'Royal Holloway, University of London']",Information Technology,https://www.coursera.org/specializations/cyber-security-technology-governance
Introduction to Relational Databases (RDBMS),4.6,Beginner level,21 hours (approximately),Flexible schedule,490 reviews,"Describe data, databases, relational databases, and cloud databases.Describe information and data models, relational databases, and relational model concepts (including schemas and tables). Explain an Entity Relationship Diagram and design a relational database for a specific use case.Develop a working knowledge of popular DBMSes including MySQL, PostgreSQL, and IBM DB2","['Database (DB) Design', 'Postgresql', 'Relational Database Management System (RDBMS)', 'Database Architecture', 'MySQL']","['Relational Database Concepts', 'Using Relational Databases', 'MySQL and PostgreSQL', 'Course Assignment']","['Rav Ahuja', 'Sandip Saha Joy']",['IBM'],Information Technology,https://www.coursera.org/learn/introduction-to-relational-databases
Introduction to virtual machines in Microsoft Azure,4.8,Beginner level,,,37 reviews,Build and Deploy a virtual machine using the Microsoft Azure Portal. Create and configure a Virtual Network for internal and external accessConnect remotely to a virtual machine using Windows Remote Desktop,"['Cloud Computing', 'virtualization', 'Networking', 'Administration']",['Learn step-by-step'],['Brendan McKeown'],['Microsoft'],Information Technology,https://www.coursera.org/projects/introduction-to-virtual-machines-in-microsoft-azure
Security and Privacy for Big Data - Part 1,4.7,Beginner level,Approx. 1 hour to complete,Flexible schedule,575 reviews,Recognize all security related issues in big data systems and projects.Define cryptographic principles and mechanisms to manage access controls in your Big Data system.Explain security risks and challenges for Big Data system.  ,[],['SECURITY AND PRIVACY FOR BIG DATA - PART 1'],"['Fabian Garcia Pastor', 'Enrique Barra']",['EIT Digital '],Information Technology,https://www.coursera.org/learn/security-privacy-big-data
