Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Microsoft Azure Data Scientist Associate (DP-100)  Professional Certificate,4.4,Intermediate level,2 months at 10 hours a week,Flexible schedule,310 reviews,Manage Azure resources for machine learningRun experiments and train modelsDeploy and operationalize ethical machine learning solutions,"['Manage Azure resources for machine learning', 'Deploy and operationalize machine learning solutions', 'Run experiments and train models', 'Implement responsible machine learning']","['Create Machine Learning Models in Microsoft Azure', 'Microsoft Azure Machine Learning for Data Scientists', 'Build and Operate Machine Learning Solutions with Azure', 'Perform data science with Azure Databricks', 'Prepare for DP-100: Data Science on Microsoft Azure Exam']",[' Microsoft'],['Microsoft'],DataScience,https://www.coursera.org/professional-certificates/azure-data-scientist
CertNexus Certified Data Science Practitioner Professional Certificate,4.7,Intermediate level,2 months at 10 hours a week,Flexible schedule,33 reviews,,"['Data Model', 'Extraction, Transformation And Loading (ETL)', 'Data Analysis', 'Data Manipulation', 'Machine Learning']","['Address Business Issues with Data Science ', 'Extract, Transform, and Load Data', 'Analyze Data', 'Train Machine Learning Models', 'Finalize a Data Science Project']","['Megan Smith Branch', 'Stacey McBrine', 'Sarah Haq']",['CertNexus'],DataScience,https://www.coursera.org/professional-certificates/certified-data-science-practitioner
Data Science with Databricks for Data Analysts Specialization,4.4,Intermediate level,1 months at 10 hours a week,Flexible schedule,448 reviews,Discover how Databricks and Apache Spark simplify big data processing and optimize data analysis. Frame business problems for data science and machine learning to make the most out of big data analytic workflows.Solve real-world business problems quickly using Databricks to power the most popular data science techniques. ,"['Data Science', 'Data Analysis', 'Machine Learning']","['Apache Spark (TM) SQL for Data Analysts', 'Data Science Fundamentals for Data Analysts', 'Applied Data Science for Data Analysts']","['Mark Roepke', 'Emma Freeman', 'Kevin Coyle', 'Kate Sullivan']",['Databricks'],DataScience,https://www.coursera.org/specializations/data-science-with-databricks-for-data-analysts
Advanced Statistics for Data Science Specialization,4.3,Advanced level,1 months at 10 hours a week,Flexible schedule,225 reviews,"Learn about probability, expectations, conditional probabilities, distributions, confidence intervals, bootstrapping, binomial proportions, and more.Understand the matrix algebra of linear regression models.Learn about canonical examples of linear models to relate them to techniques that you may already be using.","['Statistics', 'Linear Regression', 'Statistical Hypothesis Testing', 'R Programming', 'Linear Algebra']","['Mathematical Biostatistics Boot Camp 1', 'Mathematical Biostatistics Boot Camp 2', 'Advanced Linear Models for Data Science 1: Least Squares', 'Advanced Linear Models for Data Science 2: Statistical Linear Models']","['Brian Caffo, PhD']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/advanced-statistics-data-science
Introduction to Data Science in Python,4.5,Intermediate level,34 hours (approximately),Flexible schedule,"26,861 reviews","Understand techniques such as lambdas and manipulating csv filesDescribe common Python functionality and features used for data scienceQuery DataFrame structures for cleaning and processingExplain distributions, sampling, and t-tests","['Python Programming', 'Numpy', 'Pandas', 'Data Cleansing']","['Fundamentals of Data Manipulation with Python', 'Basic Data Processing with Pandas', 'More Data Processing with Pandas', 'Answering Questions with Messy Data']",['Christopher Brooks'],['University of Michigan'],DataScience,https://www.coursera.org/learn/python-data-analysis
Data Warehousing for Business Intelligence Specialization,4.5,Advanced level,8 months at 10 hours a week,Flexible schedule,"2,389 reviews",,"['Pentaho', 'SQL', 'Data Visualization', 'Data Warehouse']","['Database Management Essentials', 'Data Warehouse Concepts, Design, and Data Integration', 'Relational Database Support for Data Warehouses', 'Business Intelligence Concepts, Tools, and Applications', 'Design and Build a Data Warehouse for Business Intelligence Implementation']","['Michael Mannino', 'Jahangir Karimi']",['University of Colorado System'],DataScience,https://www.coursera.org/specializations/data-warehousing
Data Mining  Specialization,4.5,Intermediate level,3 months at 10 hours a week,Flexible schedule,"1,960 reviews",,"['Data Clustering Algorithms', 'Text Mining', 'Data Visualization', 'Data Mining']","['Data Visualization', 'Text Retrieval and Search Engines', 'Text Mining and Analytics', 'Pattern Discovery in Data Mining', 'Cluster Analysis in Data Mining', 'Data Mining Project']","['Jiawei Han', 'ChengXiang Zhai', 'John C. Hart']",['University of Illinois at Urbana-Champaign'],DataScience,https://www.coursera.org/specializations/data-mining
SQL für Data Science,4.4,Beginner level,Approx. 13 hours to complete,Flexible schedule,21 reviews,"Identify a subset of data needed from a column or set of columns and write a SQL query to limit to those results.Use SQL commands to filter, sort, and summarize data.Create an analysis table from multiple queries using the UNION operator.Manipulate strings, dates, & numeric data using functions to integrate data from different sources into fields with the correct format for analysis.",[],"['Erste Schritte sowie Auswählen und Abrufen von Daten mit SQL', 'Filtern, Sortieren und Berechnen von Daten mit SQL', 'Unterabfragen und Verknüpfungen in SQL', 'Ändern und Analysieren von Daten mit SQL']",['Sadie St. Lawrence'],"['University of California, Davis']",DataScience,https://www.coursera.org/learn/sql-for-data-science-de
Data Science Foundations: Statistical Inference Specialization,4.3,Intermediate level,3 months at 10 hours a week,Flexible schedule,127 reviews,,"['Inference', 'Statistics', 'Data Science', 'Probability']","['Probability Theory: Foundation for Data Science', 'Statistical Inference for Estimation in Data Science', 'Statistical Inference and Hypothesis Testing in Data Science Applications']","['Jem Corcoran', 'Anne Dougherty']",['University of Colorado Boulder'],DataScience,https://www.coursera.org/specializations/statistical-inference-for-data-science-applications
Process Mining: Data science in Action,4.7,Intermediate level,Approx. 22 hours to complete,Flexible schedule,"1,182 reviews",,"['Petri Net', 'Process Modeling', 'Process Mining', 'Data Mining']","['Introduction and Data Mining', 'Process Models and Process Discovery', 'Different Types of Process Models', 'Process Discovery Techniques and Conformance Checking', 'Enrichment of Process Models', 'Operational Support and Conclusion']",['Wil van der Aalst'],['Eindhoven University of Technology'],DataScience,https://www.coursera.org/learn/process-mining
Data Science: Statistics and Machine Learning Specialization,4.6,Intermediate level,3 months at 10 hours a week,Flexible schedule,586 reviews,"Perform regression analysis, least squares and inference using regression models.Build and apply prediction functionsDevelop public data products","['Github', 'Machine Learning', 'Data Visualization', 'R Programming', 'Regression Analysis']","['Statistical Inference', 'Regression Models', 'Practical Machine Learning', 'Developing Data Products', 'Data Science Capstone']","['Brian Caffo, PhD', 'Jeff Leek, PhD', 'Roger D. Peng, PhD']",['Johns Hopkins University'],DataScience,https://www.coursera.org/specializations/data-science-statistics-machine-learning
Statistics for Data Science with Python,4.5,,14 hours (approximately),Flexible schedule,358 reviews,"Write Python code to conduct various statistical tests including a T test, an ANOVA, and regression analysis. Interpret the results of your statistical analysis after conducting hypothesis testing. Calculate descriptive statistics and visualization by writing Python code. Create a final project that demonstrates your understanding of various statistical test using Python and evaluate your peer's projects. ","['Probability And Statistics', 'Basic Descriptive Statistics', 'Statistical Hypothesis Testing', 'Data Visualization', 'Regression Analysis']","['Course Introduction and Python Basics', 'Introduction & Descriptive Statistics', 'Data Visualization', 'Introduction to Probability Distributions', 'Hypothesis testing', 'Regression Analysis', 'Project Case: Boston Housing Data', 'Final Exam', 'Other Resources']","['Aije Egwaikhide', 'Murtaza Haider']",['IBM'],DataScience,https://www.coursera.org/learn/statistics-for-data-science-python
Data Science Companion,,Beginner level,Approx. 1 hour to complete,Flexible schedule,,"Background in data science &  core machine learning concepts, such as regression & classification, data processing, & visualizationsWays to integrate multiple tools effectively to solve data science problemsLeverage cloud resources from AWS to scale data processing & accelerate machine learning model training","['Data Analysis', 'Cloud Computing', 'MATLAB and Python']","['Background', 'Low Code Solutions', 'Integrating with Other Tools', 'Scaling to the Cloud']",['MathWorks Instructors'],['MathWorks'],DataScience,https://www.coursera.org/learn/data-science-companion-matlab
The Power of Statistics,4.8,Advanced level,37 hours (approximately),Flexible schedule,372 reviews,Explore and summarize a dataset Use probability distributions to model dataConduct a hypothesis test to identify insights about dataPerform statistical analyses using Python ,"['Probability Distribution', 'Python Programming', 'Statistical Analysis', 'Effective Communication', 'Statistical Hypothesis Testing']","['Introduction to statistics', 'Probability', 'Sampling', 'Confidence intervals', 'Introduction to hypothesis testing', 'Course 4 end-of-course project']",['Google Career Certificates'],['Google'],DataScience,https://www.coursera.org/learn/the-power-of-statistics
Applied Data Science with R Specialization,4.5,Beginner level,2 months at 10 hours a week,Flexible schedule,124 reviews,"Perform basic R programming tasks like working with data structures, data manipulation, using APIs, webscraping, and using R Studio and Jupyter.Create relational databases and tables, load them with data from CSV files, and query data using SQL and R using JupyterLab.Complete the data analysis process, including data preparation,
statistical analysis, and predictive modeling.Communicate data analysis findings with data visualization charts, plots, and dashboards using libraries such as ggplot, leaflet and R Shiny.","['Shiny Dashboards', 'SQL & RDBMS', 'Data Analysis and Modelling', 'Data Visualization', 'R Programmin Language']","['Introduction to R Programming for Data Science', 'SQL for Data Science with R', 'Data Analysis with R', 'Data Visualization with R', 'Data Science with R - Capstone Project']","['Jeff Grossman', 'Tiffany Zhu', 'Gabriela de Queiroz', 'Yan Luo', 'Rav Ahuja', 'Yiwen Li', 'Saishruthi Swaminathan']",['IBM'],DataScience,https://www.coursera.org/specializations/applied-data-science-r
