Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
The Teacher and Social and Emotional Learning (SEL) Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,632 reviews,,"['Evaluation', 'Emotional Engagement', 'Teaching and Learning', 'Social Emotional Learning', 'SEL in Curriculum']","[""The Teacher's Social and Emotional Learning"", 'SEL for Students: A Path to Social Emotional Well-Being', 'Expanding SEL', 'Teacher SEL: Programs, Possibilities, and Contexts', 'SEL Capstone']","['Emily Claire Price', 'Randy Testa', 'Ben Kirshner', 'Dan Liston']",['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/specializations/teacher-sel
"Social Norms, Social Change I",4.6,Beginner level,Approx. 12 hours to complete,Flexible schedule,"1,998 reviews",,"['Education', 'Social Psychology', 'Research Methods', 'Qualitative Research']","['Interdependent & Independent Actions + Empirical Expectations', 'Normative Expectations + Personal Normative Beliefs', 'Conditional Preferences + Social Norms', 'Pluralistic Ignorance + Measuring Norms']",['Cristina Bicchieri'],"['University of Pennsylvania', 'Unicef']",Social Sciences,https://www.coursera.org/learn/norms
Create social media content with Prezi ,3.9,Beginner level,2 hours,,18 reviews,You will discover the features of Prezi  You will be able to create content for your social networks quickly and easily  ,"['Social Media Marketing', 'Social Media', 'Content Creation', 'Content Marketing', 'Graphic Design']",['Learn step-by-step'],['Sara Nefzaoui'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/create-social-media-content-prezi
Designing Effective Science Communication,4.5,Beginner level,Approx. 10 hours to complete,Flexible schedule,26 reviews,Describe principles of human learning that are important to consider when designing science outreach activities. Compare and contrast modalities for science communication/outreach.Identify common pitfalls in science communication/outreach.Design a science communication/outreach activity based on principles learned in this course. ,"['Learning Engineering', 'Science Education', 'Science Communication', 'Science Literacy', 'Science Writing']","['Connecting the Science of Learning to Science Communication', 'Speaking of Science: Oral Presentation ', 'Writing Science: Written Communication', 'Decoding Science: Technology Based Communication', 'Creating Science: Artistic Forms of Communication']",['Melanie Peffer'],['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/designing-effective-science-communication
Executive Data Science Specialization,4.5,Beginner level,1 months at 10 hours a week,Flexible schedule,"7,153 reviews","Become conversant in the field and understand your role as a leader.Recruit, assemble, evaluate, and develop a team with complementary skill sets and roles.Navigate the structure of the data science pipeline by understanding the goals of each stage and keeping your team on target throughout.Overcome the common challenges that frequently derail data science projects.","['Data Science', 'Data Analysis', 'Communication', 'Leadership', 'Data Management']","['A Crash Course in Data Science', 'Building a Data Science Team', 'Managing Data Analysis', 'Data Science in Real Life', 'Executive Data Science Capstone']","['Roger D. Peng, PhD', 'Jeff Leek, PhD', 'Brian Caffo, PhD']",['Johns Hopkins University'],Social Sciences,https://www.coursera.org/specializations/executive-data-science
Data Science Ethics,4.7,Beginner level,Approx. 14 hours to complete,Flexible schedule,858 reviews,"Examine the ethical and privacy implications of collecting and managing big data.Explore the broader impact of the data science field on modern society.Understand who owns data, how we value privacy, how to receive informed consent and what it means to be fair.","['Probabilty and Statistics', 'Data Analysis', 'Data Ethics']","['What are Ethics?', 'History, Concept of Informed Consent', 'Data Ownership', 'Privacy', 'Anonymity', 'Data Validity', 'Algorithmic Fairness', 'Societal Consequences', 'Code of Ethics', 'Attributions']",['H.V. Jagadish'],['University of Michigan'],Social Sciences,https://www.coursera.org/learn/data-science-ethics
Build your personal brand using Canva,4.1,Beginner level,1 hour,,23 reviews,Learn how to use Canva to build your personal brandLearn how to develop a community in social media,"['Social Media Marketing', 'Social Media', 'Canva', 'Social Media Platforms', 'Graphic Design']",['Learn step-by-step'],['Monica I. Heredia Rodriguez'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/build-your-personal-brand-using-canva
Hacia una práctica constructivista en el aula,4.9,,Approx. 12 hours to complete,Flexible schedule,"1,586 reviews",,[],"['Introducción', 'Capítulo Uno. Conocimiento I: Las Habilidades del Currículum', 'Capítulo Dos. Conocimiento II: Lo que no Enseñamos (conocimiento social y del cuerpo)', 'Capítulo Tres. Construcción del Conocimiento', 'Capítulo Cuatro. Comunicación del Conocimiento', 'Capítulo Cinco. ¿Qué Significa Entender?', 'Capítulo Seis. Tecnología en Aula', 'Capítulo Siete. Colaboración en el Aula', 'Capítulo Ocho. Diseño de una clase', 'Final']",['Miguel Nussbaum Voehl'],['Pontificia Universidad Católica de Chile'],Social Sciences,https://www.coursera.org/learn/aulaconstructivista
Process Mining: Data science in Action,4.7,Intermediate level,Approx. 22 hours to complete,Flexible schedule,"1,182 reviews",,"['Petri Net', 'Process Modeling', 'Process Mining', 'Data Mining']","['Introduction and Data Mining', 'Process Models and Process Discovery', 'Different Types of Process Models', 'Process Discovery Techniques and Conformance Checking', 'Enrichment of Process Models', 'Operational Support and Conclusion']",['Wil van der Aalst'],['Eindhoven University of Technology'],Social Sciences,https://www.coursera.org/learn/process-mining
Emotional Intelligence: Cultivating Immensely Human Interactions,4.7,Intermediate level,Approx. 20 hours to complete,Flexible schedule,266 reviews,Explore the possibility of being simultaneously more emotionally attuned and professional at work.Model how to deal with difficult or critical conversations and how to hold more productive conversations.Recognize and understand how information is conveyed in a non-verbal manner.,"['Soft skills', 'Leadership', 'Emotional Intelligence', 'Social Skills', 'Intrapersonal skills']","['Self-Awareness', 'Self-Management', 'Social Awareness', 'Social Acceleration']","['Cheri Alexander', 'Jeffrey Sanchez-Burks']",['University of Michigan'],Social Sciences,https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions
社会调查与研究方法 （上）Methodologies in Social Research (Part I),4.7,,Approx. 19 hours to complete,Flexible schedule,48 reviews,,[],"['第00周 关于这门课', '第01周  科学与社会研究', '第02周 社会科学研究与理论', '第03周 社会调查与研究方法的原理', '第04周 社会科学研究的问题选择与数据获取', '第05周 概念、变量与测量', '第06周 抽样设计', '第07周 实施方案与研究设计', '期末']",['邱泽奇 （Qiu Zeqi）'],['Peking University'],Social Sciences,https://www.coursera.org/learn/shehu-yanjiu-fangfa
Leading Diverse Teams & Organizations,4.8,Beginner level,Approx. 22 hours to complete,Flexible schedule,357 reviews,Understand when and why diversity benefits teams and organizations.Design equitable organizational processes.Develop behavioral skills to promote inclusive team environment.,"['Equity', 'Leadership', 'diversity', 'inclusion']","['Week 1 Diversity and Our Mindset', 'Week 2 Personal Diversity Challenges', 'Week 3 Organizational Equity', 'Week 4 Team Inclusion']",['Lindred Greer'],['University of Michigan'],Social Sciences,https://www.coursera.org/learn/leading-diverse-teams-and-organizations
"Philosophy, Science and Religion: Science and Philosophy",4.5,Beginner level,Approx. 15 hours to complete,Flexible schedule,939 reviews,,[],"['Philosophy, Science and Religion: Introduction and Overview', 'Neuroscience and Free Will', 'Are Science and Religion in Conflict?', 'Do Scientific Claims Constitute Absolute Truths?', 'Evolution and Creationism']","['Professor Mark Harris', 'Dr Orestis Palermos', 'Professor Duncan Pritchard', 'Dr J Adam Carter']",['The University of Edinburgh'],Social Sciences,https://www.coursera.org/learn/philosophy-science-religion-1
Ethnic Minorities and Race,,Intermediate level,Approx. 5 hours to complete,Flexible schedule,,,"['Concepts', 'theories', 'terms', '•\tIdentify sociological ideas']","['Module 1: The Social Construction of Race and Ethnicity in the U.S.', 'Module 2: Sociological Theories of Race and Ethnicity', 'Module 3: Sociological Perspectives on Black Experiences', 'Module 4: Pan-Ethnicity in the U.S. ']",['Karen Monique Gregg'],['University of North Texas'],Social Sciences,https://www.coursera.org/learn/ethnic-minorities-and-race
The Social Context of Mental Health and Illness,4.7,,Approx. 14 hours to complete,Flexible schedule,520 reviews,,[],"['Welcome and A Brief History of Madness', 'What is mental health and what causes mental illness?', 'The social context of diagnosis and treatment of mental illnesses', 'Culture, mental health and mental illness', 'Families, caregiving and mental illness', 'society, communities and mental health']",['Charmaine Williams'],['University of Toronto'],Social Sciences,https://www.coursera.org/learn/mental-health
Understanding Political Concepts,,Beginner level,Approx. 15 hours to complete,Flexible schedule,,How to unpack and reconstruct the key concepts of political scienceCritical thinking skills applied to political concepts,"['Critical Thinking', 'Formal Concept Analysis', 'Research Methods', 'Political Science', 'Sociology']","['Bringing Concepts Back In ', 'The Hyperpolitics Methodology', 'The Concepts of Party and Legislature', 'The Concepts of Bureaucracy, Constitution and Corporation']","['Werner Patzelt', 'Mauro Calise']",['Università di Napoli Federico II'],Social Sciences,https://www.coursera.org/learn/understanding-political-concepts
Modes of Science Communication,,Beginner level,10 hours (approximately),Flexible schedule,,"Explain best practices for oral, written, technological, and artistic forms of science communication. Apply principles of learning engineering to design effective forms of science communication.","['Psychology', 'SciComm', 'Learning Engineering', 'Science Education', 'Learning Sciences']","['Introduction and Oral Forms of Communication', 'Written Forms of Communication', 'Technological Forms of Communication', 'Artistic Forms of Communication']",['Melanie Peffer'],['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/modes-of-science-communication
SEL for Students: A Path to Social Emotional Well-Being,4.8,Advanced level,13 hours (approximately),Flexible schedule,278 reviews,"Describe social emotional well-being and how it pertains to your classroom and/or circumstancesIdentify the purposes and goals of SEL currently, and in its inceptionDistinguish how SEL programs differ with respect to their scope, focus, audience, and pedagogical approachEvaluate the benefits and constraints of a secondary SEL program with consideration for their own circumstances and situation",[],"['Social Emotional Well-Being for Students', 'The Field of SEL: Purposes and Origins', 'SEL Program Formats and Characteristics of Effective Programs', 'SEL Across the Developmental Spectrum: Early Childhood and Elementary', 'SEL Across the Developmental Spectrum: Middle and High School']","['Emily Claire Price', 'Dan Liston']",['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/sel-for-students
