Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Gut Check: Exploring Your Microbiome,4.7,Beginner level,Approx. 13 hours to complete,Flexible schedule,"1,155 reviews","Explain the concept of the human microbiome and its role in human health and functioningDescribe the relationship between microbial genomes and human history, lifestyle, and health",[],"['Introduction to Microbes and the Human Microbiome', 'Studying the Microbiome', 'Making Sense Out of Microbial Data', 'The Human Gut Microbiome and Your Health', 'Gut Microbe-Host Interactions: Beyond Nutrition', ""What's in the American Gut""]","['Rob Knight', 'Dr. Katherine R. Amato', 'Dr.  Jessica L. Metcalf']","['University of Colorado Boulder', 'University of California San Diego']",Health,https://www.coursera.org/learn/microbiome
The Influence of Social Determinants on Health Specialization,4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,42 reviews,"Examine social, behavioral, economic, political, and structural factors that contribute to health inequalities.Suggest innovative ways to reduce disparities in health to achieve health equity.","['Equity', 'healthcare', 'Community Health']","['Social Determinants of Health ', 'The Influence of Social Context on Health', 'Assessing and Improving Community Health']","['Briana Mezuk', 'Sharon Kardia', 'Belinda Needham', 'Cleopatra Caldwell']",['University of Michigan'],Health,https://www.coursera.org/specializations/social-determinants-on-health
"Anatomy: Cardiovascular, Respiratory and Urinary Systems",4.8,Beginner level,18 hours (approximately),Flexible schedule,964 reviews,Learn the basic structure and function of the cardiovascular systemLearn the basic structure and function of the respiratory systemLearn the basic structure and function of the urinary system,"['Cardiovascular system', 'human anatomy', 'Respiratory system', 'urinary system']","['Cardiovascular Anatomy I', 'Cardiovascular Anatomy II', 'Respiratory Anatomy', 'Urinary Anatomy']",['Glenn M. Fox'],['University of Michigan'],Health,https://www.coursera.org/learn/anatomy403-2x
Qualitative Research Design and Methods for Public Health Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,133 reviews,Design a qualitative research project to respond to specific public health problems or questions.Design strategies and instruments for qualitative data collection that are linked to study objectives and appropriate for the population of interest.Define objectives for an analysis project using specific analytic tools and processes with MAXQDA software.Evaluate qualitative research reports in public health or social and behavioral sciences.,"['Research Methods', 'Data Analysis', 'Research Design', 'Qualitative Research', 'Public Health Research']","['Qualitative Research Design', 'Qualitative Data Collection Methods', 'Qualitative Data Analysis with MAXQDA Software']","['Karen Andes, PhD']",['Emory University'],Health,https://www.coursera.org/specializations/qualitative-research-design-and-methods-for-public-health
Building a Healthy Plate,4.9,Beginner level,Approx. 10 hours to complete,Flexible schedule,16 reviews,Identify components of healthful dietary patterns.Recognize healthy options within each food group.Select foods that belong on a balanced plate.,[],"['Defining a Healthy Diet', 'Health Properties of Foods: Fruits, Vegetables, and Grains', 'Health Properties of Foods: Sources of Fat & Protein', 'Putting It All Together']",['Julia Hilbrands'],['Tufts University'],Health,https://www.coursera.org/learn/building-a-healthy-plate
Strategic Leadership and Management Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"6,272 reviews",,"['Strategic Management', 'Negotiation', 'Leadership', 'Business Strategy']","['Leading Teams: Developing as a Leader', 'Leading Teams: Building Effective Team Cultures', 'Designing the Organization', 'Managing the Organization', 'Business Strategy', 'Corporate Strategy', 'Strategic Leadership and Management Capstone']","['Elizabeth A. Luckman', 'Deepak Somaya', 'Kari Keating', 'Joe Mahoney', 'Denise Lewin Loyd', 'E. Geoffrey Love', 'Jeff Flesher', 'Michael Bednar']",['University of Illinois at Urbana-Champaign'],Health,https://www.coursera.org/specializations/strategic-leadership
Epidemiology for Public Health Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,933 reviews,"Calculate and interpret appropriate measures in order to describe  disease frequency, association and attributable risk for given  scenarios.Calculate sensitivity, specificity, positive and negative predictive  values, in order to interpret these values in the context of screening.Compare and contrast different epidemiological study designs in order to describe their strengths and weaknesses.Identify different types of biases that may occur in epidemiological  studies, in order to apply strategies to reduce such biases.","['Clinical Study Design', 'Bias', 'association', 'Causal Inference', 'Screening']","['Measuring Disease in Epidemiology', 'Study Designs in Epidemiology', 'Validity and Bias in Epidemiology']",['Filippos Filippidis'],['Imperial College London'],Health,https://www.coursera.org/specializations/public-health-epidemiology
Impacts of the Environment on Global Public Health Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,129 reviews,Explore how many public health outcomes are directly influenced by human contact with the environment.Gain an introductory foundation to the environmental health sciences (EHS) discipline.,"['Environmental justice', 'environment', 'Public Health']","['Environmental Health: the Foundation of Global Public Health', 'Environmental Hazards and Global Public Health', 'Climate Change, Sustainability, and Global Public Health', 'Human Health Risks, Health Equity, and Environmental Justice']",['Richard Neitzel'],['University of Michigan'],Health,https://www.coursera.org/specializations/impacts-of-the-environment-on-global-public-health
Digital Health Specialization,4.6,Intermediate level,2 months at 10 hours a week,Flexible schedule,183 reviews,,[],"['Introduction to Digital health', 'Design and Implementation of Digital Health Interventions ', 'Evaluation of Digital Health Interventions']",['Ana Luisa Neves'],['Imperial College London'],Health,https://www.coursera.org/specializations/digitalhealth
Foundations of Public Health Practice Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,404 reviews,,[],"['Foundations of Public Health Practice: The Public Health Approach', 'Foundations of Public Health Practice: The Public Health Toolkit ', 'Foundations of Public Health Practice: Behaviour & Behaviour Change', 'Foundations of Public Health Practice: Health Protection']",['Dr Richard J Pinder'],['Imperial College London'],Health,https://www.coursera.org/specializations/foundations-public-health-practice
Cooking for Busy Healthy People,4.6,Beginner level,11 hours (approximately),Flexible schedule,108 reviews,"Learn how to cook using a principle-based approach so that you can make healthy food with whatever is available in your kitchen and in your region. Learn how to prepare plant-forward meals that will delight you and protect your health.Make it easier to cook regularly, by having the right ingredients on hand.","['Creating sensible and delightful desserts', 'Shopping for and storing produce with sustainability in mind', 'Building a balanced meal', 'Cooking vegetables in ways that will delight', 'Applying moderation and variety to your meals']","['Foundations for Healthy Cooking', 'Cooking with Maya', 'Cooking with Israel Garcia', 'Cooking with Jacopo Beni']","['Maya Adam, MD']",['Stanford University'],Health,https://www.coursera.org/learn/cooking-healthy-food
The Oral Cavity: Portal to Health and Disease,4.9,Intermediate level,15 hours (approximately),Flexible schedule,730 reviews,,[],"['The Interplay Between Medicine and Dentistry', 'Pain management: approaches and challenges', 'Diabetic patients and their care', 'Endocrine disorders: understanding thyroid cancer and osteoporosis', 'Care of cardiovascular diseases and infections', 'Dermatologic conditions of the oral cavity', 'Blood and bone marrow cancers', 'Understanding head and neck cancers', 'Final Exam']","['Dr. Uri Hangorsky', 'Dr. Thomas P. Sollecito', 'Dr. Eric Stoopler']",['University of Pennsylvania'],Health,https://www.coursera.org/learn/oralcavity
Understanding the Brain: The Neurobiology of Everyday Life,4.9,Beginner level,Approx. 27 hours to complete,Flexible schedule,"2,770 reviews",,"['Brain', 'Neurological Disorders', 'Neurobiology', 'Neurology']","['The Nervous System', 'Neural Communication + Embodied Emotion', 'Neuroanatomy', 'Perception and Vision', 'Hearing', 'The Vestibular Sense & Gaze', 'Voluntary Movements', 'Motor Modulation', 'Homeostasis', 'Abstract Function']",['Peggy Mason'],['The University of Chicago'],Health,https://www.coursera.org/learn/neurobiology
"Life, Health and Radiation",4.9,,Approx. 12 hours to complete,Flexible schedule,284 reviews,,[],"['Atomic interactions', 'Longwave radiation', 'Light as radiation', 'Ionising radiation', 'Radiation in health']","['Mark McEntee', 'Ernest Ekpo']",['The University of Sydney'],Health,https://www.coursera.org/learn/life-health-radiation
Nutrición y obesidad: control de sobrepeso,4.8,Beginner level,Approx. 10 hours to complete,Flexible schedule,"5,350 reviews",,"['Nutrition', 'Null Character', 'Diets', 'Physical Examination']","['Introducción al mundo del sobrepeso y la obesidad  ', 'Riesgos y problemas asociados al sobrepeso y obesidad ', 'El Plan alimentario como aliado contra la obesidad y el sobrepeso ', 'Actividad física, estilos de vida y entorno']",['Juan Luis Carrillo Toscano'],['Universidad Nacional Autónoma de México'],Health,https://www.coursera.org/learn/nutricion-obesidad-sobrepeso
Management Consulting Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,600 reviews,,"['Problem Solving', 'Recruiting', 'Consulting', 'Management Consulting', 'Presentation']","['Introduction to Management Consulting', 'Getting a Consulting Job', 'Consulting Approach to Problem Solving', 'Consulting Tools and Tips', 'Consulting Presentations and Storytelling']",['John Kim'],['Emory University'],Health,https://www.coursera.org/specializations/managementconsulting
"Sleep: Neurobiology, Medicine, and Society",4.8,Beginner level,Approx. 21 hours to complete,Flexible schedule,727 reviews,Understand how sleep and the brain are connected.Become familiar with major sleep disorders that impact daily life.Explore the long-term negative health consequences of inadequate sleep.,"['Sleep', 'Public Health']","['Unit 01 - Neurobiology Section: Course Introduction & Neurobiology of Sleep and Wakefulness (Part One) - (Standard Track & Honors Track) ', 'Unit 02 - Neurobiology Section: Neurobiology of Sleep and Wakefulness (Part Two) - (Honors Track)', 'Unit 03 - Neurobiology: Mathematical Modeling of Sleep-Wake Regulation - (Honors Track)', 'Unit 04 - Neurobiology: Molecular Biology and Genetics of Sleep - (Honors Track)', 'Unit 05 - Medicine: Overview of Sleep Medicine - Ronald Chervin, M.D. - (Standard Track)', 'Unit 06 - Medicine: Disordered Sleep and Breathing Alters Cardiovascular Health - (Standard Track)', 'Unit 07 - Medicine: Sleep and Psychiatric Disorders - (Standard Track)', 'Unit 08 - Medicine: Insomnia: Causes and Consequences - (Standard Track)', 'Unit 09 - Medicine: Treatments for Insomnia - (Standard Track)', 'Unit 10 - Medicine: Sleep and Anesthesia - (Standard Track)', 'Unit 11 - Society: Circadian Rhythms, Sleep, and Health - (Standard Track)', 'Unit 12 - Society: Daytime Sleepiness and Sleep Need - Thomas Roth, Ph.D. (Standard Track)']","['Ralph Lydic, Ph.D.', 'Helen Baghdoyan, Ph.D.']",['University of Michigan'],Health,https://www.coursera.org/learn/sleep
The Science of Well-Being for Teens,4.9,Beginner level,Approx. 12 hours to complete,Flexible schedule,421 reviews,You will learn what psychological science has to say about living the good lifeYou will engage in evidence-based behaviors proven to boost mood,[],"['Misconceptions about happiness', 'Biases that get in the way of happiness', 'Behaviors that make us happy', 'Thoughts that make us happy ', 'Feelings that make us happy', 'Achieving happiness goals']",['Laurie Santos'],['Yale University'],Health,https://www.coursera.org/learn/the-science-of-well-being-for-teens
"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",4.8,Beginner level,11 hours (approximately),Flexible schedule,557 reviews,"Understand basic anatomy and important clinical concepts related to the gastrointestinal, endocrine, and reproductive systemsLearn the primary functions of the gastrointestinal, reproductive and endocrine system independently and in relation to the human body","['Gastrointestinal system', 'Reproductive system', 'human anatomy', 'Endocrine system']","['Gastrointestinal Anatomy', 'Reproductive Anatomy', 'Endocrine System']","['Kathleen Alsup', 'Kelli Sullivan', 'Glenn M. Fox']",['University of Michigan'],Health,https://www.coursera.org/learn/anatomy403-4x
