Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Foundations of Business Strategy,4.8,Beginner level,9 hours (approximately),Flexible schedule,"2,892 reviews","How to use the SWOT, competitor, and environmental analysis tools How to assess an industry's structure and how the competitive dynamics in an industry affect profitabilityHow to complete a capabilities analysis and how to use this analysis to guide decision makingHow to analyze the advantages and disadvantages of four generic competitive positions","['Strategic Analysis', 'Capabilities Analysis', 'Industry Structure', 'Business Strategy', 'Competitive Position']","['Introduction to Strategic Analysis', 'Analyzing Industry Structure', 'Analyzing Firm Capabilities', 'Determining Competitive Position']","['Jared Harris', 'Michael Lenox']",['University of Virginia'],Business,https://www.coursera.org/learn/uva-darden-foundations-business-strategy
European Business Law  Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,322 reviews,Navigate and understand relevant laws and regulations regarding the internal European Union marketEstablishing and running a company within the European Union Constructing and presenting a persuasive legal argument Creating a competitive edge for a company and protecting and defending a company's inventions and products ,"['Compete on the Internal Market', 'Foreign Policy', 'Law', 'Legal Research', 'Business Law']","['European Business Law: Understanding the Fundamentals', 'European Business Law: Doing Business in Europe', 'European Business Law: Competing in Europe']","['Justin Pierce', 'Eduardo Gill Pedro', 'Anna Wiberg', 'Angelica Ericsson', 'Michael Bogdan', 'Hans Henrik Lidgard', 'Jörgen Hettne', 'Ulf Maunsbach', 'Xavier Groussot', 'Annegret Engel', 'Mia Rönnmar ', 'Sanja Bogojevic', 'Julian Nowag', 'Cécile Brokelind', 'Niklas Arvidsson', 'Magnus Schmauch']",['Lund University'],Business,https://www.coursera.org/specializations/european-business-law
Business Process Modelling,4.6,Beginner level,Approx. 8 hours to complete,Flexible schedule,28 reviews,Identify and scope business processes effectively.  Analyze process logic to enhance efficiency and effectiveness.Choose suitable modeling notations for clear representation.,"['Business Operations', 'Business Modeling', 'Notations', 'Sequencing', 'BPMN']",['Business Process Modelling'],['Igor Arkhipov'],['Starweaver'],Business,https://www.coursera.org/learn/business-process-modelling
Think like a CFO Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,609 reviews,,"['Bonds', 'Corporate Finance', 'Dividend Policy', 'Market Efficiency', 'Stocks', 'Dupont Analysis', 'Management Accounting', 'Business Analysis', 'Finance', 'Financial Accounting', 'Accounting', 'Financial Statement', 'Balance Sheet', 'Financial Risk', 'Evaluation', 'Investment']","['Accounting: Principles of Financial Accounting', 'Finance for Managers', 'Corporate Finance Essentials', 'Corporate Finance Essentials II']","['Marc Badia', 'Miguel Antón', 'Javier Estrada']",['IESE Business School'],Business,https://www.coursera.org/specializations/thinklikeacfo
Leading the Modern Day Business Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,"2,909 reviews","How to utilize BCG's digital transformation framework as a ""how-to"" for digitizing your organizationWhat design thinking is and when to use itInstrument relevant, actionable analytics into your product programHow to take the many ideas you generate and determine which ones are likely to produce specific, desired outcomes","['Storytelling', 'Marketing', 'Innovation', 'Business Strategy', 'Leadership And Management']","['Digital Transformation', 'Design Thinking for Innovation', 'Digital Product Management: Modern Fundamentals', 'Customer-Centric IT Strategy']","['Michael Lenox', 'Sonja Rueger', 'Jeanne M. Liedtka', 'Ching Fong Ong', 'Alex Cowan', 'Amane Dannouni']","['University of Virginia', 'BCG']",Business,https://www.coursera.org/specializations/leading-modern-day-business
Business Value and Project Management Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,127 reviews,,"['Financial Accounting', 'Project Management', 'Strategic Management', 'Project Execution', 'Organizational Structure']","['Financial Accounting: Foundations', 'Financial Accounting: Advanced Topics', 'Designing the Organization', 'Managing the Organization', 'Project Initiation and Planning', 'Project Execution and Control']","['Michael Bednar', 'E. Geoffrey Love', 'Oktay Urcan', 'Fataneh Taghaboni-Dutta, Ph.D., PMP, CSM, CSPO']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/specializations/business-value-project-management
Food & Beverage Management,4.8,,Approx. 13 hours to complete,Flexible schedule,"4,378 reviews",,"['Promotion And Marketing Communications', 'Food Marketing', 'Marketing', 'Brand Management']","['Products vs. Markets', 'Tradition vs. Innovation', 'Local vs. Global', 'Small vs. Big', 'Great Insights from the Field']",['Gabriele Troilo'],['Università Bocconi'],Business,https://www.coursera.org/learn/food-beverage-management
International Business II,4.7,,Approx. 7 hours to complete,Flexible schedule,724 reviews,,"['International Finance', 'Management', 'Investment', 'Entrepreneurship']","['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5', 'Week 6']","['Doug E Thomas, Ph.D.']",['University of New Mexico'],Business,https://www.coursera.org/learn/international-business-2
Introduction to Data Analysis using Microsoft Excel,4.7,Intermediate level,2 hours,,"2,212 reviews","Create an account with Microsoft Office 365 online and upload a document.Use sorting and filtering tools to perform simple data analysis.Use functions such as IF, VLOOKUP and create PivotTables to perform more advanced data analysis.","['Formulas and Functions in Spreadsheets', 'Data Analysis', 'Data Calculations']",['Learn step-by-step'],['Paula Del Rey'],['Coursera Project Network'],Business,https://www.coursera.org/projects/introduction-data-analysis-microsoft-excel
IBM Project Manager  Professional Certificate,4.8,Beginner level,3 months at 10 hours a week,Flexible schedule,290 reviews,"Master the most up-to-date concepts, tools, principles, and language project managers use in their daily roles.Track and manage projects, including addressing difficult client situations and how activities shift throughout the project management lifecycle.Incorporate Agile concepts of adaptive planning, iterative development, and continuous improvement leading to early deliveries and customer value.Apply your skills to projects and build a portfolio that showcases your proficiency to employers while preparing for the CAPM certification exam.","['Project Management', 'Risk Management', 'Communication', 'Leadership', 'Project initiation']","['Introduction to Project Management ', 'Project Management Foundations, Initiation, and Planning', 'Project Lifecycle, Information Sharing, and Risk Management', 'Project Management Communication, Stakeholders & Leadership ', 'Introduction to Agile Development and Scrum', 'Project Management Capstone', 'Practice Exam for CAPM Certification']","['IBM Skills Network Team', 'Daniel C. Yeomans', 'Bethany Hudnutt', 'Rav Ahuja', 'Skill-Up EdTech Team', 'John Rofrano', 'Kasie Kyle']","['IBM', 'SkillUp EdTech']",Business,https://www.coursera.org/professional-certificates/ibm-project-manager
Small Business Marketing Using LinkedIn,4.2,Beginner level,1 hour,,66 reviews,Create a LinkedIn profileShare content Join and create groups,"['Create a LinkedIn profile', 'Share content on LinkedIn', 'Create a LinkedIn group', 'Customize your LinkedIn profile', 'Join LinkedIn groups']",['Learn step-by-step'],['Julia Arteno'],['Coursera Project Network'],Business,https://www.coursera.org/projects/small-business-marketing-linkedin
Google Ads for Beginners,4.4,Beginner level,2 hours,,"3,968 reviews","Create a Google Ads account and set up first campaign structureCreate ad groups, do keyword research, set up audience targeting, and write adsLearn how to use the tools and settings available to optimize campaigns and make them profitable  ","['Keyword Research', 'Marketing', 'Digital Marketing', 'PPC Advertising', 'Paid Search Advertising']",['Learn step-by-step'],['Ishita Sinha'],['Coursera Project Network'],Business,https://www.coursera.org/projects/google-ads-beginner
Foundations of Management Specialization,4.7,Beginner level,2 months at 10 hours a week,Flexible schedule,"1,881 reviews",,"['Accounting', 'Leadership', 'Finance', 'Marketing']","['Accounting: Principles of Financial Accounting', 'Finance for Managers', 'Marketing: Customer Needs and Wants', 'Organizational Behavior: How to Manage People', 'Analysis of Business Problems']","['Marc Badia', 'Miguel Antón', 'Carlos García Pont', 'Anneloes Raes', 'Mario Capizzani']",['IESE Business School'],Business,https://www.coursera.org/specializations/foundations-management
Introduction to Business Analysis Using Spreadsheets: Basics,4.3,Beginner level,1 hour 30 minutes,,849 reviews,"Apply the basics of google sheets and Mathematical Functions.Apply how to clean the data, and visualize quantities and categorical data.","['Spreadsheet', 'Mathematics', 'Data Analysis', 'Business Analysis', 'Data Visualization']",['Learn step-by-step'],['Omnya Khaled'],['Coursera Project Network'],Business,https://www.coursera.org/projects/business-analysis-using-spreadsheets
Salesforce Sales Operations Professional Certificate,4.6,Beginner level,3 months at 10 hours a week,Flexible schedule,"1,124 reviews","Build reports, charts and dashboards in Salesforce to communicate relevant information about sales performance to stakeholders and executives.Use Salesforce Sales Cloud Lightning to manage accounts, opportunities, products, quotes, and contracts.","['Sales', 'Sales Operations', 'Salesforce', 'CRM', 'Salesforce Lightning']","['Sales and CRM Overview', 'Lead Management in Salesforce', 'Opportunity Management in Salesforce', 'Reports, Dashboards, and Customer Success in Salesforce']","['Anthony Jones', 'Angela Prakash', 'Trailhead']","['Salesforce', 'Pathstream']",Business,https://www.coursera.org/professional-certificates/salesforce-sales-operations
Financial Management Specialization,4.7,Intermediate level,3 months at 10 hours a week,Flexible schedule,"4,462 reviews",,"['Financial Management', 'Risk Management', 'Financial Mismanagement', 'Financial Aid Management', 'Investment']","['Financial Accounting: Foundations', 'Financial Accounting: Advanced Topics', 'Investments I: Fundamentals of Performance Evaluation', 'Investments II: Lessons and Applications for Investors', 'Corporate Finance I: Measuring and Promoting Value Creation', 'Corporate Finance II: Financing Investments and Managing Risk', 'Financial Management Capstone']","['Heitor Almeida', 'Gies College of Business, University of Illinois', 'Jeff Flesher', 'Stefan Zeume', 'Oktay Urcan']",['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/specializations/financial-management
