Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Introducción al mantenimiento de activos físicos,4.9,Beginner level,Approx. 25 hours to complete,Flexible schedule,56 reviews,"Identificar los diferentes elementos del mantenimiento en contextos prácticos.     Contrastar indicadores técnicos y económicos relacionados al mantenimiento de activos físicos.Seleccionar tareas y tipos de mantenimiento sustentándose en criterios técnicos y económicos. Diferenciar alcances, conceptos y contextos de aplicación de la gestión de activos físicos y de la gestión de mantenimiento.","['Tomar decisiones sustentándose en el costo de ciclo de vida en inversiones de capital con respecto a la adquisición y disposición de activos físicos', 'Seleccionar tareas de mantenimiento de remplazo o reparación sustentándose en criterios técnicos y económicos', 'Convertir indicadores técnicos en un indicador económico: el costo de indisponibilidad por fallo', 'Cuantificar el costo del ciclo de vida en escenarios simples', 'Calcular indicadores básicos de mantenimiento cuáles tiempo promedio operativo - frecuencia de falla - tiempo promedio fuera de servicio y disponibilidad']","['Fundamentos de mantenimiento', 'Indicadores básicos del mantenimiento', 'Desarrollo de planes de mantenimiento', 'Gestión del mantenimiento y de activos físicos']",['Giacomo Barbieri'],['Universidad de los Andes'],Math and Logic,https://www.coursera.org/learn/introduccion-al-mantenimiento-de-activos-fisicos
基于Unity引擎的游戏开发基础,4.6,Beginner level,24 hours (approximately),Flexible schedule,99 reviews,,[],"['欢迎', 'Unity开发基础 — Project 1：多米诺骨牌', 'Unity编程语言 — C#编程', 'Unity脚本编程 — Project 2：慕课英雄 MOOC HERO（第三人称射击简易版）', 'Unity高级特性与移动平台开发 — Project 3：慕课英雄 MOOC HERO（第一人称射击完整版）']",['姜忠鼎 '],['Fudan University'],Math and Logic,https://www.coursera.org/learn/unity-yinqing-youxi-kaifa
Introduction to Calculus,4.8,Intermediate level,Approx. 58 hours to complete,Flexible schedule,"3,492 reviews",,"['logic', 'Mathematics', 'Calculus']","['Precalculus (Setting the scene)', 'Functions (Useful and important repertoire)', 'Introducing the differential calculus', 'Properties and applications of the derivative', 'Introducing the integral calculus']",['David Easdown'],['The University of Sydney'],Math and Logic,https://www.coursera.org/learn/introduction-to-calculus
Algebra: Elementary to Advanced Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,484 reviews,"Solving linear, quadratic, polynomial, and exponential equations.Properties of real, rational, and irrational numbers. Properties of a variety of functions (eg, graphs, domain, range, intercepts, asymptotes) Applications of the theory presented to model data, reason logically, and evaluate arguments. ",[],"['Algebra: Elementary to Advanced - Equations & Inequalities', 'Algebra: Elementary to Advanced - Functions & Applications', 'Algebra: Elementary to Advanced - Polynomials and Roots']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/algebra-elementary-to-advanced
Introduction to Mathematical Thinking,4.8,Intermediate level,Approx. 38 hours to complete,Flexible schedule,"2,632 reviews",,"['Number Theory', 'Real Analysis', 'Mathematical Logic', 'Language']","['Week 1', 'Week 2', 'Week 3', 'Week 4', 'Week 5', 'Week 6', 'Week 7', 'Week 8', 'Weeks 9 & 10: Test Flight']",['Dr. Keith Devlin'],['Stanford University'],Math and Logic,https://www.coursera.org/learn/mathematical-thinking
Mathematics for Engineers Specialization,4.9,Beginner level,3 months at 10 hours a week,Flexible schedule,572 reviews,How to work with matrices and understand some fundamental concepts from linear algebra.How to solve differential equations and apply them to model physical phenomena.How to extend single variable calculus to three dimensions and differentiate and integrate scalar and vector fields.How to analyze basic numerical techniques and write scientific computation programs in MATLAB.,"['Matrix Algebra', 'Differential Equations', 'Vector Calculus', 'Numerical Analysis', 'Computational Fluid Dynamics (CFD)']","['Matrix Algebra for Engineers', 'Differential Equations for Engineers', 'Vector Calculus for Engineers', 'Numerical Methods for Engineers', 'Mathematics for Engineers: The Capstone Course']",['Jeffrey R. Chasnov'],['The Hong Kong University of Science and Technology'],Math and Logic,https://www.coursera.org/specializations/mathematics-engineers
Data Science Math Skills,4.5,Beginner level,Approx. 13 hours to complete,Flexible schedule,"11,576 reviews",,"[""Bayes' Theorem"", 'Bayesian Probability', 'Probability', 'Probability Theory']","['Welcome to Data Science Math Skills', 'Building Blocks for Problem Solving', 'Functions and Graphs', 'Measuring Rates of Change', 'Introduction to Probability Theory']","['Paul Bendich', 'Daniel Egger']",['Duke University'],Math and Logic,https://www.coursera.org/learn/datasciencemathskills
Introduction to Linear Algebra,,Intermediate level,Approx. 36 hours to complete,Flexible schedule,,,[],"['Week 1 - Geometric Vectors in the Plane and in Space', 'Week 2 - Lines and Planes in Space and Systems of Linear Equations', 'Week 3 - Matrix Arithmetic and the Theory of Determinants', 'Week 4 - Eigentheory and Diagonalisation']",['David Easdown'],['The University of Sydney'],Math and Logic,https://www.coursera.org/learn/introduction-to-linear-algebra
Algebra: Elementary to Advanced - Equations & Inequalities,4.8,Beginner level,10 hours (approximately),Flexible schedule,435 reviews,,[],"['Module 1: The Structure of Numbers', 'Module 2: Linear Equations', 'Module 3: Solving Inequalities', 'Module 4: Systems of Equations', 'Final Exam: Equations with Inequalities and Real Numbers']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/learn/algebra-i
Precalculus through Data and Modelling Specialization,4.7,Beginner level,1 months at 10 hours a week,Flexible schedule,225 reviews,"Model data with both single and multivariable functionsVisualize and analyze data using different technologies.Understand properties of different types of functions to apply them accordingly to model different situations. Perform vector operations, such as addition, scalar multiplication, dot product, and cross product, to analyze geometry in space. ","['Data Analysis', 'regression', 'function analysis', 'vectors', 'Modelling']","['Precalculus: Relations and Functions', 'Precalculus: Periodic Functions', 'Precalculus: Mathematical Modeling']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/precalculus-data-modelling
Introduction to Quantum Information,4.2,Advanced level,Approx. 11 hours to complete,Flexible schedule,95 reviews,,[],"['Quantum Theory to Information Technologies', 'Single qubit', 'Bipartite quantum systems', 'Quantum computing', 'Quantum communication', 'Entanglement', 'Summary']",['Joonwoo Bae'],['Korea Advanced Institute of Science and Technology(KAIST)'],Math and Logic,https://www.coursera.org/learn/introduction-to-quantum-information
Introduction to Logic,4.4,Intermediate level,Approx. 47 hours to complete,Flexible schedule,625 reviews,,"['Relational Algebra', 'Problem Solving', 'Propositional Calculus', 'Mathematical Logic']","['Unit 1 - Introduction', 'Unit 2 - Propositional Logic', 'Unit 3 - Relational Logic', 'Unit 4 - Functional Logic', 'Unit 5 - Conclusion']",['Michael Genesereth'],['Stanford University'],Math and Logic,https://www.coursera.org/learn/logic-introduction
Matrix Algebra for Engineers,4.9,Beginner level,19 hours (approximately),Flexible schedule,"4,173 reviews",MatricesSystems of Linear EquationsVector SpacesEigenvalues and eigenvectors,[],"['MATRICES', 'SYSTEMS OF LINEAR EQUATIONS', 'VECTOR SPACES', 'EIGENVALUES AND EIGENVECTORS']",['Jeffrey R. Chasnov'],['The Hong Kong University of Science and Technology'],Math and Logic,https://www.coursera.org/learn/matrix-algebra-engineers
Álgebra básica,4.8,,Approx. 24 hours to complete,Flexible schedule,"3,452 reviews",,"['Elementary Algebra', 'Equation Solving', 'Factorization', 'Algebra']","['Introducción al álgebra', 'Ecuaciones de primer grado y ecuaciones simultáneas', 'Polinomios', 'Productos notables y factorización', 'Ecuación de segundo grado']","['Carlos Hernández', 'Elena de Oteyza', 'Emma Lam']",['Universidad Nacional Autónoma de México'],Math and Logic,https://www.coursera.org/learn/algebra-basica
Integral Calculus through Data and Modeling Specialization,4.8,Intermediate level,1 months at 10 hours a week,Flexible schedule,62 reviews,Model and analyze data using techniques of integration for both single and multivariable functions.Numerical methods for integration,"['Modeling', 'Data Analysis', 'Calculus', 'functional analysis', 'vectors']","['Calculus through Data & Modelling: Series and Integration', 'Calculus through Data & Modelling: Techniques of Integration', 'Calculus through Data & Modelling: Integration Applications', 'Calculus through Data & Modelling: Vector Calculus']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/integral-calculus-data-modeling
Mathematical Biostatistics Boot Camp 1,4.4,,13 hours (approximately),Flexible schedule,480 reviews,,"['Statistics', 'Confidence Interval', 'Statistical Hypothesis Testing', 'Biostatistics']","['Introduction, Probability, Expectations, and Random Vectors', ""Conditional Probability, Bayes' Rule, Likelihood, Distributions, and Asymptotics"", 'Confidence Intervals, Bootstrapping, and Plotting', 'Binomial Proportions and Logs']","['Brian Caffo, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/learn/biostatistics
Essential Linear Algebra for Data Science,4.5,Intermediate level,7 hours (approximately),Flexible schedule,126 reviews,"Solve real-world problems using the foundational concept of matrices and explain where those problems might arise.Recognize what a matrix represents in n-dimensional space and how transformations act in that spaceIdentify key properties of any system of equations, such as independence, basis, rank, and more, and what they mean for the overall system.Demonstrate your understanding of projections in lower dimensions, while being able to carry out higher dimension projections for real-world problems","['Integrals', 'Matrix Algebra', 'Numerical Analysis', 'Derrivatives', 'Algebra']","['Linear Systems and Gaussian Elimination', 'Matrix Algebra', 'Properties of a Linear System', 'Determinant and Eigens', 'Projections and Least Squares']",['James Bird'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/essential-linear-algebra-for-data-science
Precalculus: Relations and Functions,4.7,Beginner level,11 hours (approximately),Flexible schedule,182 reviews,"Model data with both single and multivariable functionsVisualize and analyze data using different technologies.Understand properties of different types of functions to apply them accordingly to model different situations. Perform vector operations, such as addition, scalar multiplication, dot product, and cross product, to analyze geometry in space. ",[],"['Module 1: Basics and Common Functions', 'Module 2: Equations of Lines, Quadratics, and More Functions', 'Module 3: Exponential and Logarithmic Functions', 'Module 4: Properties of Logarithms']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/learn/precalculus-relations-functions
Algebra: Elementary to Advanced - Functions & Applications,4.8,Beginner level,5 hours (approximately),Flexible schedule,126 reviews,,[],"['Module 1: Introduction to Functions', 'Module 2: Other Common Functions', 'Final Exam: Functions and Applications']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/learn/algebra-ii
Differential Calculus through Data and Modeling Specialization,4.8,Intermediate level,1 months at 10 hours a week,Flexible schedule,150 reviews,"Model data with both single and multivariable functionsFind maximum and minimum values of both single and multivariable functions, with and without constraints, to find optimal solutions to problems. Understand properties of different types of functions to apply them accordingly to model different situations. Perform operations of differential calculus, such as finding velocity, acceleration, rates of change, and slopes of tangent lines.","['Data Analysis', 'function analysis', 'Mathematical Optimization', 'vectors', 'Modelling']","['Calculus through Data & Modeling: Precalculus Review', 'Calculus through Data & Modeling: Limits & Derivatives', 'Calculus through Data & Modeling: Differentiation Rules', 'Calculus through Data & Modeling: Applying Differentiation']","['Joseph W. Cutrone, PhD']",['Johns Hopkins University'],Math and Logic,https://www.coursera.org/specializations/differential-calculus-data-modeling
